Title,Price,Area,Location,Listing ID,Last Updated,Property Type,Width,Length,Bedrooms,Bathrooms,Floors,Position,Direction,Alley Width,Road Type,Description,Latitude,Longitude,VIP Account,Avatar,Agent Role,Agent Name,Agent Listing Count,Province,Property Type Slug,Scraped At,Last Updated Date
"Cập nhật giỏ hàng hà đô centrosa đa dạng nhiều sự lựa chọn, nội thất đẹp, giá tốt 2pn nhỉnh 8,5 tỷ",85000.0,86.0,"Đường 3/2,Phường 12,Quận 10,TP. Hồ Chí Minh",1358168.0,2 tháng trước,Căn hộ chung cư,,,2.0,2.0,,,,,,"Nhiều căn hộ rẻ hơn thị trường từ 300 - 500 triệu đang cần tìm chủ nhân mới. Hiện tại Huân đang nắm giỏ hàng hơn 100 căn hộ với rất nhiều căn hộ độc quyền, chính chủ đã có sổ hồng và đang trong quá trình chuẩn bị làm sổ. Với nhiều diện tích và nội thất đa dạng từ 2 phòng ngủ đáp ứng mọi nhu cầu của quý khách.Chỉ cần liên hệ với Huân quý Anh, Chị đã sở hữu giỏ hàng đa dạng hơn 100 căn hộ và thoải mái lựa chọn căn hộ ưng ý nhất theo đúng nhu cầu.Liên hệ với Huân quý anh, chị sẽ nhận được gì?+ Giỏ hàng độc quyền chính chủ hơn 100 căn dễ dàng lựa chọn được căn nhà ưng ý nhất.+ Hỗ trợ xem nhà nhiệt tình, miễn phí. Mỗi lần xem ít nhất từ 3 - 5 căn.+ Tư vấn thủ tục mua bán rõ ràng, minh bạch. Hỗ trợ nhiệt tình từ lúc xem nhà - mua bán - nhận nhà và chuyển vào ở.+ Làm việc với chính chủ, hỗ trợ để có giá tốt, hai bên thuận mua - vừa bán.+ Hỗ trợ cho thuê lại (nếu có nhu cầu).Liên hệ xem nhà:  gặp Huân.Thông tin các căn hộ tại Hà Đô, Quận 10 đang có giá tốt nhất, không thể bỏ lỡ!- Căn hộ DT 86m² (2PN và 2WC) giá bán 8,8 tỷ - 9,x tỷ.- Căn hộ DT 107m² (2PN + 1 và 2 WC) giá bán: 11,9 tỷ đến 13,x tỷ.- Căn hộ DT 122m² (3PN, 2 WC) giá bán:  Từ 15 tỷ.- Căn hộ DT 134, 138m² (3PN + 1 đa năng, 2 WC) giá bán:  Từ 16,5 tỷ.Đặc biệt: Giá bán còn bớt lộc cho khách hàng mua bán nhanh trong tháng này!Liên hệ xem nhà ngay hôm nay:  gặp Huân.HOT: Các căn hộ tại Hà Đô Centrosa Quận 10 đã được Ngân hàng Vietcombank thẩm định và cho vay lên đến 70% giá trị căn hộ, thời gian vay lên đến 20 năm. Chỉ cần thanh toán 30% là nhận nhà ở ngay.* Giỏ hàng đa dạng hơn 100 căn nhiều loại diện tích và nội thất đang đợi quý Anh, Chị khám phá. Quý Anh, Chị còn chần chừ gì nữa hãy liên hệ ngay em Huân để lên kế hoạch xem nhà và lựa chọn được căn hộ ưng ý nhất, phù hợp nhất với nhu cầu của gia đình mình nhé.Cám ơn quý Anh, Chị đã đọc tin - Chúc quý Anh, Chị nhiều sức khoẻ và thành công!Liên hệ xem nhà:  gặp Huân để được tư vấn trực tiếp và hỗ trợ xem nhà 24/07.Xem thêm",,,False,0,Môi giới,Huân Lương,13.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:19:35,01/08/2025 21:19
Bán đất đường Hưng Định 22 Thuận An,2300.0,100.0,"Phường Thuận An,TP. Hồ Chí Minh(Mới)",1430396.0,1 tháng trước,Đất,5.0,,,,,Đường chính,,,,"🏡 BÁN ĐẤT HƯNG ĐỊNH – THUẬN AN #436📐 Diện tích: 100m² (có sẵn 60m² thổ cư)👨‍👩‍👧‍👦 Khu dân cư đông đúc, hạ tầng hoàn thiện🛒 Tiện ích xung quanh đầy đủ: gần chợ, trường học, bệnh viện, siêu thị…🚗 Đường trước đất rộng, đi lại thuận tiện💰 Giá chỉ: 2,3 tỷ (thương lượng chính chủ)☎️ Liên hệ: 0919 022 011 (Nga) để xem đất trực tiếp",10.93901,106.70198,False,1,Môi giới,Nguyễn Thị Kiều Nga,416.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:07:19,31/08/2025 20:07
"Cần bán căn 50m2 view hồ bơi, tầng trung, giá tốt, ngân hàng hỗ trợ 0908 938 ***",24000.0,50.0,"Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Huyện Nhà Bè,TP. Hồ Chí Minh",1305932.0,2 tháng trước,Căn hộ chung cư,,,,,,,,,,"Cần bán căn 50m² view hồ bơi, tầng trung, giá tốt chỉ thanh toán 2.4 tỷ, ngân hàng hỗ trợ: Liên hệ ngay .- Hồ bơi 5000m², công viên, thể thao, vui chơi, ăn uống, có khu dân cư hiện hữu...Xem thêm",,,False,0,Môi giới,Liên Phát,16.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:26:05,01/08/2025 21:26
"Đất mặt tiền kinh doanh 4,2x13 kế bên thcs linh đông, lý tế xuyên",5950.0,61.0,"đường Lý Tế Xuyên,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",1414943.0,1 tháng trước,Đất,4.2,,,,,Đường chính,,,,"- Bán Nhà Mặt Tiền Kinh Doanh  Linh Đông, Thủ ĐứcVị trí cực đẹp: Kế bên THCS Linh Đông  Lý Tế Xuyên, gần trục Phạm Văn ĐồngDiện tích: 61m (ngang 4.2m, nở hậu 5m) hiện trạng đã tháo dỡ tiện xây mới- Đường rộng 8m xe tảiSổ hồng riêng, sang tên ngayThích hợp kinh doanh: văn phòng phẩm, trà sữa, ăn vặt,... Hoặc xây ở kết hợp văn phòng công ty.Giá: 5,95 tỷ (có thương lượng)Liên hệ:  Minh  Cảm ơn đã xem tin!Xem thêm",,,False,0,Môi giới,Lê Hoàng Minh,18.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:10:28,31/08/2025 20:10
Nhà lầu hẻm ba gác đường võ văn ngân sổ hồng riêng gần vincom chợ bắc ninh,4480.0,57.0,"đường Võ Văn Ngân,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",1544773.0,4 ngày trước,Nhà riêng,,,3.0,,2.5,Trong hẻm,Đông Bắc,,,"Bán nhà Võ Văn Ngân, P. Linh Chiểu, Thủ Đức, Diện tích 57m², 1 trệt 1 lầu : 3 pnSổ hồng. Hoàn công đầy đủ. Hướng đông bắcĐang cho sinh viên thuê giá ưu đãi 8.5t / tháng .Giá bán : 4.48 tỉ bớt lộcHẻm ba gác tới nhà. Cách ô tô 40mXem thêm",,,False,0,Môi giới,Bùi Thị Thùy Dương,56.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:47:42,26/09/2025 18:47
"BÁN CĂN NHÀ  MT nhựa  9X45 TC 150M  Giá 2,7 tỷ bớt lọc  ko thương lượng nhiều .  Khách thiện chí alo em  Lh 0988633377 (Mr.Lộc)",2700.0,410.7,"Xã Thái Mỹ,TP. Hồ Chí Minh(Mới)",1044054.0,1 ngày trước,Nhà riêng,9.6,45.7,3.0,1.0,,Trong hẻm,Tây Bắc,6.0,Đường nhựa,"BÁN CĂN NHÀ  MT nhựa  9X45 TC 150MGiá 2,7 tỷ bớt lọc  ko thương lượng nhiều .Khách thiện chí alo emLh 0988633377 (Mr.Lộc)",11.018593183004,106.4156793347,False,1,Môi giới,Nguyễn văn Lộc,564.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:28:23,29/09/2025 18:28
"Chủ bán căn hộ tản đà court,q5, 71 m2, 2pn2wc, 1tỷ750",1750.0,71.0,"Đường Tản Đà,Phường 11,Quận 5,TP. Hồ Chí Minh",1528970.0,1 tuần trước,Căn hộ chung cư,,,2.0,,,,,,,"Căn hộ chung cư Tản Đà Court tọa lạc tại Tản Đà, P11, Quận 5, Hồ Chí Minh, là lựa chọn lý tưởng cho những ai tìm kiếm một không gian sống thoải mái và tiện nghi.+ Diện tích 71 m², thiết kế 2 phòng ngủ, 2 toilet, phù hợp cho gia đình nhỏ.+ Nội thất đầy đủ bao gồm điều hòa, tủ lạnh, giường... Giúp tiết kiệm thời gian và chi phí cho người mua.+ Giá bán thỏa thuận, phù hợp với nhiều đối tượng khách hàng.Điểm nổi bật:+ Pháp lý đầy đủ, đảm bảo an tâm cho người mua.Gần các tiện ích:+ Gần bệnh viện Chợ Rẫy, bệnh viện 30 - 4, bệnh viện Nguyễn Tri Phương.+ Có công viên Hòa Bình, công viên Võ Văn Kiệt.+ Gần siêu thị Bách Hóa Xanh 82 Tản Đà, siêu thị Mẹ Bầu & Em Bé Con Cưng.+ Gần các trung tâm giáo dục như Trung tâm Bồi Dưỡng Văn Hóa Tam Khôi.Liên hệ ngay để biết thêm thông tin chi tiết:  - An Hạnh.Xem thêm",,,False,0,Môi giới,An Hạnh,100.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 20:53:28,23/09/2025 20:53
Cần bán nhà xưởng 1200m2 đường An Hạ xã Phạm Văn Hai huyện Bình Chánh,18000.0,1200.0,"Huyện Bình Chánh,TP. Hồ Chí Minh",1486219.0,2 tuần trước,Đất,20.0,60.0,,,,Đường chính,,,,"Chính chủ cần bán nhà xưởng tại đường An Hạ, xã Phạm Văn Hai, huyện Bình Chánh, TP.HCM.- Diện tích tổng thể: 20m x 60m, tổng diện tích đất 1200m2.- Nhà xưởng mới xây dựng cao ráo, thoáng mát, trang bị trạm biến áp 400KVA.- Vị trí thuận lợi với đường rộng, xe tải ra vào dễ dàng, kết nối nhanh tới Tỉnh Lộ 10 và Tỉnh Lộ 9 giúp vận chuyển hàng hóa đi các tỉnh thành thuận lợi.- Thích hợp cho các hoạt động sản xuất kinh doanh, kho xưởng, hoặc bến bãi.- Giá bán: 18 tỷ VNĐ.- Giấy tờ pháp lý: Sổ đỏ/Sổ hồng.Liên hệ ngay để biết thêm chi tiết về nhà xưởng này! Hotline: 08166285 ***Hiện số – Thịnh Bích.",,,False,0,Môi giới,,6323.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:52:41,16/09/2025 19:52
Nhà 4 tầng mới Ngô Tất Tố Bình Thạnh 60 m2 giá 12 tỷ. 0325111385,12000.0,58.0,"Đường Ngô Tất Tố,Phường Thạnh Mỹ Tây,TP. Hồ Chí Minh(Mới)",1370019.0,1 tháng trước,Nhà riêng,3.5,,4.0,,4.0,,Đông Nam,,,"+Khu dân cư phân lô đồng bộ hiện hữu giáp khu Vinhomes Ba Son.+ Gần nhiều chợ, nhiều trường học, nhiều siêu thị, 1 phút qua quận 1.+ Kế bên các khu nhà giàu đại gia.+ Sổ hồng riêng, pháp lý chuẩn.+ Đến xem thực tế đẹp hơn hình.",10.788507,106.713782,False,0,Môi giới,Nguyên Tâm Trần,2.0,tp-ho-chi-minh,nha-mat-pho-mat-tien,2025-09-30 18:43:03,31/08/2025 18:43
"Đất 317/4 bình thành,bình tân",11500.0,180.0,"Đường Bình Thành,Phường Bình Tân,TP. Hồ Chí Minh(Mới)",1387106.0,1 tháng trước,Đất,4.6,40.0,,,,,Nam,,,"Gia đình bán nhà nát 317/4 bình thành ,pbhhb,bình tân.4,6x40m đủ 180m2 có 160m2 thổ.Dc xây tự do,ngay trung tâm chợ bình thành.bán 11.5  tỷ bớt lộc thôiMg 2%",10.811338,106.588961,False,1,Chính chủ,Nguyễn trung hiếu,137.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:34:08,31/08/2025 19:34
Đất nền Bình Dương: cơ hội vàng cho nhà đầu tư thông thái,550.0,225.8,"Xã Minh Thạnh,TP. Hồ Chí Minh(Mới)",1075168.0,1 ngày trước,Đất,5.0,44.0,,,,Đường chính,,6.0,Đường bê tông,,11.41593,106.501299,False,1,Môi giới,VYVY GULAND,15.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:15:29,29/09/2025 19:15
"Dt 4x17m đường hẻm thông thoáng ô tô đi lại thoải mái, cách chợ long trường khoảng 150m",3450.0,68.0,"Đường Trường Lưu,Phường Long Trường,Quận 9,TP. Hồ Chí Minh",1525277.0,1 tuần trước,Đất,4.0,17.0,,,,Trong hẻm,,,,"Chủ gửi bán lô đất đẹp lung linh!Vị trí đất: Trường Lưu, Long Trường, Thủ Đức.Dt: 4x17 đường hẻm thông thoáng ô tô đi lại thoải mái, cách chợ Long Trường khoảng 150m.Pháp lý: Sổ hồng riêng, chính chủ.Giá bán: 3t45 còn thương lượng.Lh em ngay sdt:  E. Thắng.Xem thêm",,,False,0,Môi giới,Trương Thắng,1.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:50:04,23/09/2025 19:50
"Bán căn hộ view sông safira khang điền q9, 3pn, 2wc, full nt đẹp giá 5,15 tỷ",515000.0,87.0,"Đường Võ Chí Công,Phường Phú Hữu,Quận 9,TP. Hồ Chí Minh",1361352.0,2 tháng trước,Căn hộ chung cư,,,3.0,2.0,,,,,,"Bán căn hộ Safira Khang Điền Q9, 3PN, 2WC, full NT đẹp, view đẹp, giá 5,15 tỷ.LH  Mr Phúc.Xem thêm",,,False,0,Môi giới,Bùi phương vĩnh phúc,4.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:19:05,01/08/2025 21:19
BDS HVL LÔ 2MT ĐƯỜNG SỐ 14 BÌNH TRƯNG GIÁ TỐT,6600.0,68.4,"Phường Bình Trưng Tây,Thành phố Thủ Đức,TP. Hồ Chí Minh",1313682.0,2 tháng trước,Đất,6.13,,,,,Đường chính,,,,"BDS HVL LÔ 2MT ĐƯỜNG SỐ 14 BÌNH TRƯNG GIÁ TỐT- Chính Chủ Gửi Bán Lô Đất GÓC 2 Mặt Tiền đường số 14 Cách Nguyễn Duy Trinh 200m phường Bình Trưng Tây Quận 2🚩Diện tích 68,4m2 (ngang 6,13m) Trong đó 12,9m2 đất trong lộ giới phóng đường ĐƯỢC CÔNG NHẬN - Khu Dân Cư Hiện Hữu XD Tự Do👉 Giá bán 6 tỷ 6 bớt lộc cho khách#phướcbình #villapark #melosa #lucasta #merita #riovista #giahòa #khang điền #anthiênlý #parkriverside #thảonguyênsàigòn #saigonhill #khangan #namlong #điềnphúcthành #Rosita #đôngtăngLong #dragonvillge #megavillge #liênphường #đỗxuânhợp #lêvănviệt #verosa #classia #rivieracove #lakeview #garland #hoja #muabánbấtđộngsản #quận9 #thủđức #quận2 #thạnhmỹlợi #thảođiền #đảokimcương #thảođiền #villathủthiêmLiên Hệ:  Mr Trần Mạnh Hùng: 0941260130 - 0981260130CÔNG TY TNHH ĐẦU TƯ VÀ XÂY DỰNG ĐỊA ỐC HÙNG VĨAdd: 75 Đường 14, KDC Phước Bình, Thủ Đức City, HCMC- Nhận Ký gửi  Mua Bán và Cho Thuê BDS Thành phố Thủ Đức.- Dịch vụ liên kết với  Công ty Cổ phần V-LINK: Tư vấn Thẩm định giá - Tư vấn đầu tư dự án - M&A - Nghiên cứu thị trường.",,,False,1,Môi giới,Công Ty TNHH Đầu Tư Và Xây Dựng Địa Ốc Hùng Vĩ,1704.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:35:47,01/08/2025 20:35
"Bán đất biệt thự KDC Huy Hoàng, đường 69A, phường Thạnh Mỹ Lợi, Q2",59000.0,289.0,"Phường Tân Định,TP. Hồ Chí Minh",1424709.0,1 tháng trước,Đất,15.0,20.0,,,2.0,Đường chính,,,Đường nhựa,"Bán đất biệt thự Lô-Q dự án Huy Hoàng, phường Thạnh Mỹ Lợi Quận 2, Tp. Thủ Đức, TP. HCM.Nay là phường Cát Lái, Tp.HCM mới.Rộng (ngang) 15m x Dài 20m (có vạt góc).Diện tích 289,2m². Giá Bán: 59 tỷđ TLĐã có sổ sở hữu riêng. Tiện làm nhà ở, văn phòng cho thuê.Vị trí ngay liền kề UBND TP. Thủ Đức (trung tâm hành chính mới HCM- Thủ Thiêm), khu vực giáp sông Sài Gòn, đường số 69 đường dọc bờ sông 102-TML, liền kề Đặng Như Mai vs Phan Bá Vành - Trương Văn Bang, liền kề khu Villas Thủ Thiêm, đi Quận1 chỉ 5p.Cửa ngõ TP.HCM trục phía Đông, nối kết đường Đồng Văn Cống, Xa Lộ Vành Đai trong, cầu Phú Mỹ, Đại Lộ Đông Tây, Cầu Thủ Thiêm 1 và 2, Hầm Thủ Thiêm, Cao Tốc Long Thành tầm 5p.Căn biệt thự qui hoạch chiều cao trung bình 1 trệt, 1 lầu, 1 áp mái hoặc xây văn phòng chiều cao 6 tầng cao 15m.Giá đất năm 2025 khu vực này không ngừng gia Tăng theo các dự án Tập đoàn quốc tế đầu tư tại KDC Thạnh Mỹ Lợi, Thủ Thiêm... trung bình 220 trđ/m2 - 350 trđ/m2Hạ tầng hoàn thiện, đường nhựa, được thiết kế và xây dựng ngầm tạo sự thông thoáng, an toàn cho cư dân sinh sống. Nơi an cư lý tưởng và kinh doanh phồn vinh.LH xem đất và trao đổi giá TL: O938.13O4O4",,,False,1,Chính chủ,Nguyen Hieu,17.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:08:56,31/08/2025 20:08
Bán đất 78.6m² 3.8 tỷ tại Phường Thuận Giao Thị xã Thuận An,3800.0,78.6,"Phường Thuận Giao,TP. Hồ Chí Minh(Mới)",1256574.0,1 ngày trước,Đất,,,,,,,,,,,10.948175529867,106.71542459459,False,1,Môi giới,Cấn Mạnh Hùng,1346.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:11:59,29/09/2025 19:11
Bán đất 79.5m² 2.09 tỷ tại Phường Định Hoà Thành phố Thủ Dầu Một,2090.0,79.5,"Phường Chánh Hiệp,TP. Hồ Chí Minh(Mới)",1212357.0,3 giờ trước,Đất,,,,,,,,,,,11.03998,106.65344,False,1,Môi giới,Gia Phát,2190.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 18:53:35,30/09/2025 15:53
"Chủ gửi bán lô đất biệt thự 10x20m ngay kdc bình dân, p. hiệp bình đường rộng 10m giá 15,5 tỷ",15500.0,200.0,"Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",1405076.0,1 tháng trước,Đất,10.0,20.0,,,,,,,,"Chủ gửi bán lô đất biệt thự 10x20 vuông vức, ngay KDC Bình Dân, Phường Hiệp Bình. Khu quy hoạch đồng bộ, dân cư văn minh.Vị trí: Gần Vạn Phúc, gần phạm văn đồng, gần Gigamall, ra QL13 chỉ 4p, xung quanh toàn biệt thự nhà phố liền kề.Dt: 10x20m, tổng 200m².Giá 15,5 tỷ. Bớt Lộc nhẹ cho anh chị thiện chí.Những hình ảnh bên dưới là thực tế tại đất.Hiện trạng: Có sẵn nhà kho đang cho thuê 18tr/ tháng.Anh chị quan tâm liên hệ e Thiên nhé.Cảm ơn anh chị đã xem tin!Xem thêm",,,False,0,Môi giới,Huỳnh Bá Thiên,17.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:21:30,31/08/2025 20:21
Nhà xưởng 1000m2 mới xây bình chánh có hoàn công 24 tỷ đường container,24000.0,1000.0,"Xã Lê Minh Xuân,Huyện Bình Chánh,TP. Hồ Chí Minh",1451585.0,2 tuần trước,"Kho, nhà xưởng",22.0,,,,,Đường chính,,,,"Nhà xưởng 1000m² có 735m² thổ cư lê minh xuân bình chánh. Đường container. Xưởng mới xây 400m² , có hoàn công, đường thông gần vành đai 3,Giá: 24ty gặp trực tiếp chủLH:Xem thêm",,,False,0,Môi giới,Ngomixen,41.0,tp-ho-chi-minh,kho-nha-xuong,2025-09-30 21:32:13,16/09/2025 21:32
"Bán gấp nhà xưởng 1100m2, mt nhựa 12m, gần ngã 3 giồng, bà điểm, tp. hcm",25000.0,1100.0,"Đường Xuân Thới Thượng 18,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",1463221.0,2 tuần trước,"Kho, nhà xưởng",15.0,66.0,,,,Đường chính,,,Đường nhựa,"Bán gấp nhà xưởng 1100m², mặt tiền nhựa 12m, gần ngã 3 Giồng, Bà Điểm, TP. HCM.+ Diện tích 1100m² (15m x 66m) thổ cư 970m², sổ hồng riêng.+ Giá bán: 25 tỷ.- Mặt tiền đường nhựa 12m6.- Cách đường Dương Công Khi 500m.- Cách ngã 3 Giồng 900m.Liên hệ: Nhà Đất Mặt Tiền.- Địa chỉ VP: 8/2c Phan Văn Hớn, Bà Điểm, Hóc Môn.- Nhận ký gửi - mua bán - cho thuê nhà đất, mặt bằng kho xưởng, nhà nguyên căn 24/7!Xem thêm",,,False,0,Môi giới,Nhà Đất Hồng Phát,23.0,tp-ho-chi-minh,kho-nha-xuong,2025-09-30 21:31:55,16/09/2025 21:31
"Suất siêu tốt duplex view thành phố, căn này tầng trung đẹp. có thể làm lại cho thuê",18000.0,49.0,"Đường Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,TP. Hồ Chí Minh",1417692.0,1 tháng trước,Căn hộ chung cư,,,,,,,,,,"Khách cần bán tầng cao view thành phố, view sông. Suất VIP siêu đẹp.- Giá bán 18 tỷ căn này giao thô và view hướng này thoáng mát.- Khách đã có thông báo nhận nhà.- Anh chị quan tâm Ib em nhé.Xem thêm",,,False,0,Môi giới,Le Thao Vy,3.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 21:09:13,31/08/2025 21:09
"Beverly solari 2pn2wc 67m2 giá 2.942 tỷ, nhà mới ký trực tiếp cđt, thanh toán giãn trong 180 ngày",2940.0,67.0,"Phường Long Bình,Quận 9,TP. Hồ Chí Minh",1365679.0,2 tuần trước,Căn hộ chung cư,,,2.0,2.0,,,,,,"Bán căn hộ Beverly Solari Vinhomes Grand Park.2PN - 2WC | Diện tích: 67m² | Giá chỉ: 2.942 tỷ.Liên hệ ngay:  (Hạnh Phạm MK Land).Vị trí: Phân khu Beverly Solari, Vinhomes Grand Park TP. Thủ Đức.Tình trạng: Nhà mới 100%, ký trực tiếp với Chủ Đầu Tư.Thanh toán giãn cách trong 180 ngày, hỗ trợ vay ngân hàng tối đa 85%.Thông tin chi tiết:Căn hộ 2PN 2WC | Diện tích rộng rãi: 67m².Là dòng căn 2PN2WC diện tích lớn, chỉ thua căn 2PN + 2m².Bàn giao nội thất cơ bản từ Chủ đầu tư.Ký hợp đồng trực tiếp Pháp lý minh bạch.Tầng đẹp view thoáng không bị chắn.Ban công rộng, thiết kế hiện đại, đón gió & ánh sáng tự nhiên.Thanh toán linh hoạt hỗ trợ tài chính tối đa.Tiện ích nội khu đẳng cấp:Công viên 36ha biển hồ nước mặn, hồ bơi chuẩn resort.Phòng gym, thể thao ngoài trời, sân bóng, tennis.Trung tâm thương mại Vincom Mega Mall.Trường học Vinschool, Bệnh viện Vinmec, an ninh 24/7.Xe bus điện nội khu kết nối trung tâm TP. HCM dễ dàng.Giá chỉ: 2.942 tỷ cơ hội đầu tư & an cư lý tưởng!Hỗ trợ vay ngân hàng, giải ngân nhanh chóng Tư vấn tận tâm, miễn phí.Liên hệ ngay:  (Hạnh Phạm MK LAND).Hẹn xem nhà trực tiếp.Xem thêm",,,False,0,Môi giới,Tuấn Tài,7.0,tp-ho-chi-minh,can-ho-chung-cu,2025-09-30 20:59:05,16/09/2025 20:59
"(B424) Đất cây lâu năm, 1/ Tỉnh Lộ 15, xã Trung An, dt 9.880m2, giá 1,5tr/m2",14820.0,9880.0,"Xã Bình Mỹ,TP. Hồ Chí Minh(Mới)",1103768.0,1 tuần trước,Đất,60.0,,,,,,,4.0,Đường đất,"Chủ gửi:- Đất mặt tiền Kênh ( 1/ Tỉnh Lộ 15) , xã Trung An- Diện tích : 9.880m2 đất CLN quy hoạch Khu làng nghề trồng hoa, xe hơi tới đất- Giá : 1,5tr/m2 còn TL   (B424)- LH: 090 266 0617 zaloP/S: Loan nhận hỗ trợ pháp lý sang tên, chuyển mục đích sử dụng đất.",11.009872,106.573091,False,1,Môi giới,Loan (Số chứng chỉ : HCM-0007228),1126.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 19:46:51,23/09/2025 19:46
"bán đất khu biệt thự Bình An - Trầ Não (Thủ Đức House) - TP THỦ DỨC,  dt 480m - 165tr/m2",79000.0,480.0,"Phường Bình Khánh,Thành phố Thủ Đức,TP. Hồ Chí Minh",1277087.0,3 tháng trước,Đất,15.0,26.0,,,,Trong hẻm,Nam,12.0,Đường nhựa,"bán gấp 2 lô đất linn kề , khu biệt thự Bình An - Trần Não (Thủ Đức House) - TP THỦ DỨCLÔ B16 + B17 khu biệt thự Bình An - Trần Não (Thủ Đức House)- Diện tích: 15 X 20 CN 480,2m2, thổ cư xâ dựng ngay , cách song sài gòn 50m, khu dân trí cao cấp- Hướng: đông bắc- Giá bán giam con : 79,2 tỷ (165tr/m2)LH NGAY 0933 985 116 A HƯNG XEM ĐẤT",,,False,0,Môi giới,Ngô Khắc Hà,98.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:38:58,02/07/2025 20:38
"Bán đất tại an phú đông 3, 35 tỷ, 487m2, chính chủ",35000.0,487.0,"Đường An Phú Đông 3,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",1343095.0,2 tháng trước,Đất,10.0,52.0,,,,Trong hẻm,,,Đường bê tông,"Nhanh tay sở hữu lô đất hai mặt tiền giáp sông tại An Phú Đông 3, Q12, HCM với diện tích 487m².- Điểm nổi bật:+ Pháp lý sổ hồng cầm tay 2025.DT ngang 9,4 mx52m. Sổ công nhận 487 m². Trong đó có 421 m² thổ cư.+ Mặt tiền trước là đường ven sông  20m, đối diện bờ sông khu biệt thự Vạn Phúc. Mặt tiền hậu là hẽm bê tông 9m có mã hẻm 297 thuộc đường An phú đông 03.Đất vuông vức đũ điều kiện tách thành 4 thửa.+ Vị trí phong thủy tốt, mang lại tài lộc cho gia chủ . Đất đổ nền cao ráo. Đã rào chắn. Chung quanh là nhà xưỡng không vướng mồ mã.- Tiện ích xung quanh:+ Bệnh viện Đa khoa Hồng Đức 3 cách 100m+ Siêu thị Bách Hóa Xanh gần đó+ Trường mầm non Vườn Yêu Thương Montessori+ 200m giáp đường Võ thị Liễu lộ giới 50m+ 300m khu biệt thự Senturia Vườn lài.Giá 35 tỷ.Để biết thêm thông tin chi tiết vui lòng liên hệ Anh Thành qua số điện thoại .Xem thêm",,,False,0,Môi giới,Bùi văn Thành,1.0,tp-ho-chi-minh,dat-tho-cu,2025-09-30 20:31:27,01/08/2025 20:31
